chain,contract,label,token,date,quantity
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-18,6092.174636321148
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-19,6098.148884999905
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-20,6022.005037854139
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-21,6020.204713379033
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-22,6005.356860617453
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-23,6020.528297392757
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-24,6027.776407332272
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-25,6017.146769046783
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-26,6031.280456534345
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-27,6064.56902387188
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-28,6066.616468107962
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-29,6109.242800378548
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-30,6098.754376065061
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-01-31,6042.357270853059
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-01,5930.655167438192
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-02,5996.38265488873
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-03,6005.117199785469
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-04,6372.386383792885
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-05,6491.4792792887565
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-06,6519.203550060398
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-07,6530.101226914537
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-08,6547.2731812909415
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-09,6565.869237829605
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-10,7912.408601861959
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-11,7894.930967860038
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-12,7876.048175759642
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-13,7938.252539477593
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-14,8086.479093568259
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-15,8016.286289124833
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-16,8032.297771337017
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-17,8053.420430879911
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-18,8318.910062433839
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-19,8495.519390619334
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-20,8491.300220361612
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-21,8535.45130414818
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-22,8640.623108342543
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-23,8583.865218991545
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-24,8680.600392261176
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-25,8768.503450000548
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-26,8760.202450487583
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-27,8620.491404048182
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-02-28,8734.46945635813
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-01,8771.220882832857
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-02,8765.812132684307
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-03,8705.643262549738
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-04,7504.332024904789
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-05,7525.3516301621075
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-06,7470.821665014056
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-07,7479.403897004403
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-08,7532.069266013048
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-09,7056.116193944475
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-10,7578.804409331463
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-11,7080.42628350267
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-12,7640.560146526774
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-13,7354.244329863655
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-14,7345.134346702709
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-15,7450.787339931167
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-16,8459.999055478644
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-17,8470.013499451625
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-18,8409.502242972188
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-19,8370.556468410934
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-20,8371.828072065628
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-21,8362.107141472172
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-22,8361.14655643867
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-23,8481.92685760951
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-24,8492.373687950174
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-25,8472.537882350874
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-26,8414.123912694897
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-27,8425.108685031853
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-28,8434.286009131107
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-29,8445.40001902382
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-30,8466.105954737875
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-03-31,8496.979108398726
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-01,8467.560914946846
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-02,8474.729551165203
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-03,8438.776002579987
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-04,8447.80457534792
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-05,8498.55696394321
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-06,8487.73932472812
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-07,8520.959518166477
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-08,8511.957421940788
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-09,8506.748753039234
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-10,8538.857156400421
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,DCA,2026-04-11,8552.004266275955
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-16,0.023378483624566515
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-17,0.023378483624566515
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-18,0.04939359641018006
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-19,0.04939359641018006
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-20,0.04939359641018006
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-21,0.06850949550935227
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-22,0.09848160010644731
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-23,0.09811595809165737
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-24,0.09986045403717536
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-25,0.09910335626633593
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-26,0.09837874485282919
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-27,0.09864595673384531
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-28,0.09979844477717498
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-29,0.10385719524421902
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-11-30,0.1116594746681489
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-01,0.11163310189888007
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-02,0.11061862155863024
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-03,0.10758837820322004
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-04,0.10658098029292483
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-05,0.10753134411334907
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-06,0.22837410057572305
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-07,0.24477744773366794
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-08,0.2462445545585724
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-09,0.24173159408121062
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-10,0.2402569790363536
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-11,0.23975411317978815
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-12,0.24521841202223207
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-13,0.2536887164103137
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-14,0.2511348961786476
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-15,0.5160005764926889
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-16,0.5203291372331058
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-17,0.5184117834915922
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-18,0.5134345700954986
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-19,0.5135700297716099
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-20,0.5127338741942002
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-21,0.510887195213837
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-22,0.5110616169853586
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-23,0.5131908641614317
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-24,0.5106756916780982
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-25,0.5102133183561245
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-26,0.5139921094942879
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-27,0.5169751041703926
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-28,0.5133178363061597
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-29,0.5260991581513379
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-30,0.5129375873158966
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2025-12-31,0.5101894939406156
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-01,0.6015094967480128
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-02,0.5944729015987336
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-03,0.5934218063416535
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-04,0.5921001246182082
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-05,0.5718494053057481
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-06,0.5676337708244292
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-07,0.5706885055695141
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-08,0.5725903894091211
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-09,0.5730536250788906
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-10,0.5735062431361397
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-11,0.5716236856137592
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-12,0.5685171343215534
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-13,0.5697300200082419
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-14,0.306942868247831
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-15,0.30162794632894585
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-16,0.30097635147088364
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-17,0.3001876692527095
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-18,0.29816513792041516
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-19,0.297716815420504
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-20,0.3034981000154594
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-21,0.30363657896686636
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-22,0.3047818577594483
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-23,0.3036116830779037
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-24,0.303054736029293
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-25,0.30387198448841124
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-26,0.3027859686833975
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-27,0.30024831863621454
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-28,0.30009315644341
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-29,0.29688664968593065
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-30,0.2976714273781178
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-01-31,0.3019384266854141
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-01,0.31063182683775215
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-02,0.30547685507599087
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-03,0.30480039075168675
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-04,0.31683099930803915
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-05,0.3005518265779493
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-06,0.29845694806576684
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-07,0.2976412785901662
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-08,0.29524912174678875
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-09,0.2938850843692053
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-10,0.2941401878466386
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-11,0.2954301568833366
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-12,0.29682682938656507
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-13,0.2922413827360433
OP Mainnet,0x8b3156a785bcf477d92f2f2a9d7827585d9d551525abb512b0769fbec34e9d22,ETH/DCA,ETH,2026-02-14,0.2816531530900798
